id	sex	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2007	2008	2009	2010	2011	2012	2013	2014
53788	m	0	0	0	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53789	m	0	0	0	0	S	A	S	A	S	A	S	0	0	F	0	F	F	S	0	B
53790	m	0	0	0	0	S	0	B	B	F	S	0	N	S	A	B	S	0	B	B	B
53791	m	0	0	0	0	F	B	S	0	B	S	0	N	0	B	B	B	B	B	B	S
53792	m	0	0	0	0	F	S	0	S	0	S	0	N	0	0	0	0	0	0	0	0
53793	m	0	0	0	0	S	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53794	f	0	0	0	0	S	0	B	S	0	B	F	N	0	0	0	0	0	0	0	0
53795	f	0	0	0	0	S	0	0	S	0	S	0	N	0	B	B	0	0	0	0	0
53796	f	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53797	f	0	0	0	0	F	F	0	0	0	0	0	0	0	0	0	0	0	0	0	B
53798	f	0	0	0	0	S	0	B	S	0	0	0	N	0	0	0	0	0	0	0	0
53799	f	0	0	0	0	S	0	S	0	S	0	0	0	0	0	0	0	0	0	0	0
53800	m	0	0	0	0	S	0	B	S	0	S	0	N	0	0	0	0	0	0	0	0
53801	f	0	0	0	0	F	B	B	S	A	S	A	N	0	0	0	0	0	0	0	0
53802	f	0	0	0	0	S	0	0	S	0	0	0	F	0	F	F	0	B	S	0	0
53803	f	0	0	0	0	F	F	S	0	F	F	F	0	0	0	0	0	0	0	0	0
53804	f	0	0	0	0	F	0	B	S	0	F	S	0	F	0	0	0	0	0	0	0
53805	m	0	0	0	0	S	0	B	S	0	S	0	F	0	S	0	S	0	B	B	S
53806	f	0	0	0	0	F	B	S	0	S	0	F	N	S	0	0	S	0	0	F	0
53807	f	0	0	0	0	S	0	B	S	0	F	F	0	0	F	0	F	S	0	S	0
53808	m	0	0	0	0	F	0	0	0	0	0	0	B	0	0	0	0	0	0	0	0
53809	f	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	B	0
53810	m	0	0	0	0	S	0	B	S	A	F	S	0	0	0	0	0	0	0	0	0
53811	f	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53812	f	0	0	0	0	S	0	S	0	F	S	0	B	S	0	B	N	0	0	0	0
53813	m	0	0	0	0	S	0	B	S	A	S	A	F	0	F	F	0	0	0	0	0
53814	f	0	0	0	0	F	0	0	B	S	0	B	B	0	0	0	0	0	0	0	0
53815	m	0	0	0	0	F	B	S	0	F	F	F	0	0	0	0	0	0	0	0	0
53816	m	0	0	0	0	S	0	B	B	F	B	S	0	B	B	F	0	0	0	0	0
53817	m	0	0	0	0	F	B	S	0	S	0	F	N	S	0	B	S	0	B	0	0
53818	f	0	0	0	0	S	0	S	0	F	S	0	M	0	0	0	0	0	0	0	0
53819	m	0	0	0	0	S	0	B	S	0	B	S	A	0	B	S	0	S	0	0	0
53820	m	0	0	0	0	F	B	B	0	0	0	0	0	0	0	0	0	0	0	0	0
53821	m	0	0	0	0	S	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53822	m	0	0	0	0	S	0	B	S	0	F	F	0	0	F	0	F	S	0	S	0
53823	m	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53824	f	0	0	0	0	S	0	B	F	S	0	S	0	0	F	S	0	B	F	S	0
53825	m	0	0	0	0	F	0	0	0	0	0	0	0	0	0	0	0	0	B	0	0
53826	m	0	0	0	0	S	0	B	S	0	S	0	M	0	F	0	B	B	B	B	B
53827	m	0	0	0	0	S	0	S	0	S	0	B	B	0	0	0	0	0	0	0	0
53828	m	0	0	0	0	S	0	0	S	0	S	A	N	0	0	0	0	0	0	0	0
53829	f	0	0	0	0	S	0	B	B	M	T	0	0	0	0	0	0	0	0	0	0
53830	m	0	0	0	0	S	0	B	S	0	S	0	N	B	S	0	0	0	0	0	0
53831	f	0	0	0	0	S	0	0	S	0	S	0	M	0	F	0	0	0	0	0	0
53832	m	0	0	0	0	T	0	0	B	0	0	0	0	0	0	0	0	0	0	0	0
53833	m	0	0	0	0	F	B	B	S	A	S	0	B	S	0	B	B	B	B	B	B
53835	m	0	0	0	0	0	1	0	0	0	0	6	7	0	B	0	B	S	0	F	0
53836	m	0	0	0	0	0	1	0	0	0	0	6	7	0	B	S	0	0	0	0	0
53837	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53838	u	0	0	0	0	0	1	0	0	0	5	0	7	0	0	0	0	0	0	0	0
53839	u	0	0	0	0	0	1	0	0	0	0	6	7	0	0	0	0	0	0	0	B
53840	u	0	0	0	0	0	1	0	0	0	0	0	N	0	0	0	0	0	0	0	0
53841	m	0	0	0	0	0	1	0	0	0	5	6	7	0	B	B	F	S	A	0	0
53842	f	0	0	0	0	0	1	0	0	0	5	6	7	0	B	F	F	0	B	B	S
53844	u	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0
53845	u	0	0	0	0	0	1	0	0	0	5	0	0	0	0	B	0	0	0	0	0
53846	u	0	0	0	0	0	1	0	0	0	5	6	7	0	0	0	0	0	0	0	0
53847	u	0	0	0	0	0	1	0	0	0	5	0	7	0	0	0	0	0	0	0	0
53848	u	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0
53849	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53850	m	0	0	0	0	0	1	0	0	0	0	0	7	B	B	S	0	B	S	0	S
53851	u	0	0	0	0	0	1	0	0	4	5	0	7	0	0	0	0	0	0	0	0
53852	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53853	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53854	u	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0
53855	m	0	0	0	0	0	1	0	0	0	0	6	7	B	B	B	B	F	F	0	0
53856	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53857	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53858	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53859	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53860	u	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0
53861	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53862	u	0	0	0	0	0	1	0	0	0	0	6	7	0	B	B	B	0	B	0	B
53864	u	0	0	0	0	0	1	0	B	0	0	0	0	0	0	0	0	0	0	0	0
53866	u	0	0	0	0	0	1	0	0	0	0	0	7	0	B	B	B	B	0	0	0
53867	u	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0
53868	u	0	0	0	0	0	1	0	0	0	5	0	7	0	B	N	N	0	0	0	0
53869	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	B	B	B	B	B	B
53870	f	0	0	0	0	0	1	0	0	0	5	6	7	0	0	0	0	0	B	S	0
53871	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53873	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53874	f	0	0	0	0	0	1	0	0	0	5	6	7	0	0	B	0	F	B	B	S
53875	m	0	0	0	0	0	1	0	0	0	5	6	7	B	B	B	0	B	B	B	S
53876	f	0	0	0	0	0	1	0	0	0	0	6	0	0	B	0	B	B	F	0	0
53877	u	0	0	0	0	0	1	0	0	0	0	6	7	0	B	B	B	B	0	0	0
53878	f	0	0	0	0	0	1	0	0	0	5	6	7	0	F	0	0	0	0	0	0
53879	u	0	0	0	0	0	1	0	0	0	B	0	0	0	0	0	0	0	0	0	0
53880	u	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	B	N	0	0
53881	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53882	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53883	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53884	u	0	0	0	0	0	1	0	0	0	0	0	7	B	B	B	B	0	0	0	0
53885	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53886	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53887	m	0	0	0	0	0	1	0	0	0	5	6	7	F	B	S	0	0	B	B	B
53888	u	0	0	0	0	0	1	0	0	0	5	6	7	0	0	B	0	0	0	0	0
53889	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53890	u	0	0	0	0	0	1	0	0	4	0	6	7	0	0	0	0	0	0	0	0
53891	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	B	0	0
53892	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53893	u	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0
53894	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53895	u	0	0	0	0	0	1	0	0	0	0	6	7	0	0	0	0	0	0	0	0
53896	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53898	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53899	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53900	f	0	0	0	0	0	1	0	0	0	5	6	7	0	B	F	S	0	S	0	S
53902	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53903	u	0	0	0	0	0	1	0	0	0	5	0	7	0	0	0	0	0	0	0	0
53904	u	0	0	0	0	0	1	0	0	0	0	0	7	B	B	B	B	0	0	0	0
53905	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53906	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53907	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53908	u	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0
53909	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53911	u	0	0	0	0	0	1	0	0	0	5	6	7	0	0	0	0	0	0	0	0
53912	m	0	0	0	0	0	1	0	0	0	5	6	7	B	S	0	0	0	0	0	0
53913	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53914	u	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0
53916	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53917	u	0	0	0	0	0	1	0	0	4	0	0	0	0	B	0	0	0	0	0	0
53918	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53919	u	0	0	0	0	0	1	0	0	0	5	0	7	0	0	0	0	0	0	0	0
53920	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53921	m	0	0	0	0	0	1	0	0	0	5	6	0	B	B	B	B	S	0	B	B
53922	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53923	u	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0
53924	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53925	u	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0
53926	u	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	B	0
53927	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53928	m	0	0	0	0	0	1	0	0	0	0	6	7	B	B	B	F	B	B	B	0
53929	u	0	0	0	0	0	1	0	0	0	5	0	7	0	0	0	0	0	0	0	0
53930	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53931	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53932	m	0	0	0	0	0	1	0	0	0	0	0	0	0	B	B	B	B	S	0	S
53933	f	0	0	0	0	0	1	0	0	0	5	6	7	B	B	0	S	0	F	S	0
53934	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53935	u	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0
53936	u	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0
53937	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53938	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53939	m	0	0	0	0	0	1	0	0	0	0	0	0	0	B	B	B	B	B	S	0
53940	u	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0
53941	u	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0
53942	u	0	0	0	0	0	1	0	0	0	5	6	7	0	0	0	N	0	B	N	0
53943	u	0	0	0	0	0	1	0	0	4	5	6	7	0	0	0	N	0	0	0	0
53944	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53945	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53946	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53947	u	0	0	0	0	0	1	0	0	0	5	6	7	0	0	0	0	0	0	N	0
53948	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53949	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53950	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53952	f	0	0	0	0	0	1	0	0	0	5	6	7	0	B	B	F	0	0	0	0
53953	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53954	u	0	0	0	0	0	1	0	0	0	5	6	7	0	B	B	B	B	B	0	B
53955	u	0	0	0	0	0	1	0	0	0	5	6	0	0	0	0	0	0	0	0	0
53957	u	0	0	0	0	0	1	0	0	0	5	6	7	0	0	B	0	B	0	B	0
53958	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53959	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53960	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53961	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53962	u	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0
53963	u	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0
53964	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53965	u	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	N	0
53966	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53967	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53968	m	0	0	0	0	0	1	0	0	0	5	6	7	B	B	F	0	B	B	0	0
53969	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53970	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53971	u	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53972	f	0	0	0	0	0	S	0	S	0	S	0	N	F	0	0	0	0	0	0	0
53973	m	0	0	0	0	0	S	A	B	B	S	A	N	S	0	S	0	B	B	B	B
53974	m	0	0	0	0	0	S	0	S	0	S	0	N	F	0	0	0	0	0	0	0
53975	m	0	0	0	0	0	S	0	B	S	0	S	0	F	0	0	0	0	0	0	0
53976	f	0	0	0	0	0	S	0	F	B	S	0	N	F	S	0	0	0	0	F	0
53977	m	0	0	0	0	0	F	S	0	S	0	F	F	F	B	F	0	0	0	0	0
53978	m	0	0	0	0	0	S	0	B	F	S	0	N	B	B	S	0	S	0	B	B
53979	f	0	0	0	0	0	S	0	B	F	S	0	0	0	0	0	0	0	0	0	0
53980	f	0	0	0	0	0	S	0	B	S	0	S	0	B	S	0	B	F	F	S	0
53981	m	0	0	0	0	0	S	0	B	F	S	0	B	B	S	0	B	B	B	B	B
53982	m	0	0	0	0	0	S	0	0	B	B	B	B	0	0	0	0	0	0	0	0
53983	m	0	0	0	0	0	S	0	F	B	S	0	N	F	S	0	B	F	B	F	B
53984	f	0	0	0	0	0	F	S	0	S	0	S	0	0	0	0	0	0	0	0	0
53986	f	0	0	0	0	0	F	B	S	A	S	0	N	S	0	0	B	0	0	0	0
53987	f	0	0	0	0	0	F	F	0	B	0	0	0	0	0	0	0	0	0	0	0
53988	m	0	0	0	0	0	S	0	B	S	0	S	0	0	0	0	0	0	0	0	0
53989	m	0	0	0	0	0	S	0	N	0	0	0	0	0	0	0	0	0	0	0	0
53990	f	0	0	0	0	0	S	0	S	0	S	0	N	S	0	S	0	B	B	0	0
53991	f	0	0	0	0	0	S	0	0	B	0	0	0	0	T	0	0	0	0	0	0
53992	m	0	0	0	0	0	S	0	0	B	B	0	0	0	T	0	0	0	0	0	0
53993	f	0	0	0	0	0	F	0	S	0	S	0	N	F	0	0	0	0	0	0	0
53994	f	0	0	0	0	0	S	A	0	B	S	0	N	B	S	0	S	0	S	0	S
53996	f	0	0	0	0	0	S	0	S	0	S	0	N	F	0	0	0	0	0	0	0
53997	m	0	0	0	0	0	S	0	B	S	0	B	0	0	B	B	B	B	B	B	B
53998	m	0	0	0	0	0	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53999	m	0	0	0	0	0	S	A	S	A	S	0	N	S	0	S	0	0	0	0	0
54000	m	0	0	0	0	0	F	0	S	0	S	A	N	B	S	0	B	B	B	B	B
54001	m	0	0	0	0	0	F	B	S	0	S	0	N	S	0	B	B	B	B	B	B
54002	f	0	0	0	0	0	F	S	0	F	B	S	A	0	0	0	0	0	0	0	0
54003	m	0	0	0	0	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54004	m	0	0	0	0	0	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54005	m	0	0	0	0	0	S	0	S	0	F	S	0	0	S	0	0	0	0	0	0
54006	f	0	0	0	0	0	S	0	B	S	0	0	0	0	0	0	0	0	0	0	0
54007	f	0	0	0	0	0	0	1	0	0	4	5	6	B	B	S	0	0	S	0	S
54008	u	0	0	0	0	0	0	1	0	0	4	5	6	B	0	0	0	0	0	0	0
54009	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54011	u	0	0	0	0	0	0	1	0	0	0	0	0	B	0	B	B	0	0	0	0
54012	f	0	0	0	0	0	0	1	0	0	4	5	6	0	0	B	0	F	B	B	0
54013	u	0	0	0	1	0	0	1	0	0	0	B	B	B	B	0	0	0	0	0	0
54014	f	0	0	0	0	0	0	1	0	0	4	5	6	B	B	F	0	B	F	B	0
54015	u	0	0	0	0	0	0	1	0	3	4	5	6	0	0	0	0	0	0	0	0
54016	u	0	0	0	0	0	0	1	0	0	0	5	6	0	0	0	0	0	0	0	0
54018	u	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0
54019	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54020	u	0	0	0	0	0	0	1	0	0	0	5	0	0	0	B	0	0	0	0	0
54021	f	0	0	0	0	0	0	1	0	0	0	5	6	F	S	0	0	S	0	F	B
54022	u	0	0	0	0	0	0	1	0	0	4	5	0	0	0	0	0	0	0	0	0
54023	f	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	B	S	0
54024	u	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0
54025	m	0	0	0	0	0	0	1	0	0	4	5	0	0	B	0	0	B	S	0	B
54026	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54027	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54028	m	0	0	0	0	0	0	1	0	0	0	0	6	0	B	B	B	B	B	S	0
54029	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54030	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54031	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54032	m	0	0	0	0	0	0	1	0	0	0	0	0	0	B	B	0	F	0	0	0
54033	m	0	0	0	0	0	0	1	0	0	4	0	6	B	B	F	0	0	0	0	0
54034	m	0	0	0	0	0	0	1	0	0	0	5	6	B	B	S	0	B	B	B	B
54035	u	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0
54036	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	B	B	B	B	B	B
54037	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54038	m	0	0	0	0	0	0	1	0	0	4	5	6	0	B	B	S	0	F	S	0
54039	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54040	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54041	m	0	0	0	0	0	0	1	0	0	0	5	6	B	0	B	B	B	S	0	S
54042	u	0	0	0	0	0	0	1	0	0	4	5	6	0	0	0	0	0	0	0	0
54043	u	0	0	0	0	0	0	1	0	0	0	0	0	B	0	B	B	0	0	0	0
54044	u	0	0	0	0	0	0	1	0	0	4	0	6	0	0	0	0	0	0	0	0
54045	u	0	0	0	0	0	0	1	0	0	0	0	6	0	B	0	B	0	B	B	B
54046	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	B	B	0	B	B	B
54047	u	0	0	0	0	0	0	1	0	0	4	5	6	0	0	0	0	0	0	0	0
54049	u	0	0	0	0	0	0	1	0	0	4	5	6	0	0	0	0	0	0	0	0
54051	u	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	N	0
54052	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54053	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54054	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54055	u	0	0	0	0	0	0	1	0	0	0	5	6	0	0	0	0	0	0	0	0
54056	u	0	0	0	0	0	0	1	0	0	4	5	6	0	0	0	0	0	0	0	0
54057	u	0	0	0	0	0	0	1	0	0	4	5	6	0	0	0	0	N	0	0	0
54058	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54059	f	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	B	B	S	0
54060	u	0	0	0	0	0	0	1	0	0	4	5	6	B	B	0	0	0	0	0	0
54061	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54062	u	0	0	0	0	0	0	1	0	0	0	0	6	0	0	B	B	B	B	B	B
54063	u	0	0	0	0	0	0	1	0	0	0	5	6	B	0	B	0	0	0	0	0
54065	u	0	0	0	0	0	0	1	0	0	4	5	6	0	0	0	0	0	0	0	0
54066	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54067	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54068	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54069	u	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0
54070	u	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	B	0	0	0	0
54071	u	0	0	0	0	0	0	1	0	0	4	5	6	B	B	0	0	0	0	0	0
54072	u	0	0	0	0	0	0	1	0	0	0	0	6	0	0	B	B	B	0	0	B
54073	u	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0
54074	u	0	0	0	0	0	0	1	0	0	0	5	6	0	0	0	0	0	0	0	0
54075	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54076	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54077	u	0	0	0	0	0	0	1	0	0	0	0	6	B	0	B	0	B	0	0	0
54078	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54079	u	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0
54080	f	0	0	0	0	0	0	1	0	0	4	5	6	0	0	B	B	0	B	F	B
54081	m	0	0	0	0	0	0	1	0	0	0	0	0	0	0	B	B	B	B	S	0
54082	u	0	0	0	0	0	0	1	0	0	4	5	6	0	0	0	0	0	0	0	0
54083	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54084	u	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0
54085	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54086	f	0	0	0	0	0	0	1	0	0	0	0	6	0	0	B	0	0	0	S	0
54087	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	B	0	0	0	0	B
54088	u	0	0	0	0	0	0	1	0	0	4	5	0	0	0	0	0	0	0	0	0
54089	f	0	0	0	0	0	0	1	0	0	4	5	6	0	0	B	0	0	B	B	0
54090	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54091	u	0	0	0	0	0	0	1	0	0	4	5	6	0	N	0	N	0	0	0	N
54092	u	0	0	0	0	0	0	1	0	0	0	5	6	0	0	0	0	0	0	B	0
54093	u	0	0	0	0	0	0	1	0	0	4	5	6	0	0	0	0	0	0	0	0
54094	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54095	u	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
54096	u	0	0	0	0	0	0	1	0	0	0	0	0	B	0	0	0	0	0	0	0
54097	u	0	0	0	0	0	0	1	0	0	4	5	0	0	0	0	0	0	0	0	0
54098	u	0	0	0	0	0	0	1	0	0	4	5	0	B	0	0	0	0	N	0	0
54099	u	0	0	0	0	0	0	1	0	0	0	0	6	B	0	B	B	B	B	0	0
54100	u	0	0	0	0	0	0	1	0	0	0	0	6	B	B	B	B	B	B	B	B
55501	f	0	0	0	0	0	0	S	0	S	0	S	0	0	0	0	0	0	0	0	0
55502	m	0	0	0	0	0	0	S	A	F	F	S	0	0	S	0	S	0	B	B	S
55503	f	0	0	0	0	0	0	S	0	F	F	S	0	0	S	0	S	0	0	0	0
55504	f	0	0	0	0	0	0	S	0	S	A	F	F	0	0	F	B	B	S	0	B
55505	f	0	0	0	0	0	0	F	B	S	0	B	0	0	0	0	0	0	0	0	0
55506	m	0	0	0	0	0	0	S	0	S	0	S	0	F	S	0	F	0	0	0	0
55507	f	0	0	0	0	0	0	S	0	S	A	S	0	F	S	0	F	0	0	0	0
55508	f	0	0	0	0	0	0	F	S	0	S	0	N	0	0	0	0	0	0	B	0
55509	m	0	0	0	0	0	0	F	B	S	0	B	B	0	0	0	0	0	0	0	0
55510	f	0	0	0	0	0	0	S	0	0	0	0	B	B	0	0	0	0	0	0	0
55511	f	0	0	0	0	0	0	S	A	F	F	S	0	S	0	F	S	0	0	B	S
55512	m	0	0	0	0	0	0	S	0	S	0	S	0	0	S	0	S	0	0	0	0
55513	f	0	0	0	0	0	0	S	0	S	0	S	0	0	S	0	S	0	0	B	S
55514	f	0	0	0	0	0	0	F	S	0	S	0	N	0	0	0	0	0	0	0	0
